hum,AAL,62.76,2021-05-25 02:52:16
lux,AAL,0.83,2021-05-25 02:52:17
awita,AAL,792.00,2021-05-25 02:52:17
pressure,AAL,753.84,2021-05-25 02:52:22
temp,AAL,22.42,2021-05-25 02:52:22
hum,AAL,62.76,2021-05-25 02:52:22
lux,AAL,0.83,2021-05-25 02:52:22
awita,AAL,932.00,2021-05-25 02:52:22
pressure,AAL,753.82,2021-05-25 02:52:27
temp,AAL,22.42,2021-05-25 02:52:27
hum,AAL,62.76,2021-05-25 02:52:27
lux,AAL,0.83,2021-05-25 02:52:28
awita,AAL,919.00,2021-05-25 02:52:28
pressure,AAL,753.79,2021-05-25 02:52:33
temp,AAL,22.42,2021-05-25 02:52:33
hum,AAL,62.75,2021-05-25 02:52:33
lux,AAL,0.83,2021-05-25 02:52:33
awita,AAL,955.00,2021-05-25 02:52:33
pressure,AAL,753.83,2021-05-25 02:52:38
temp,AAL,22.42,2021-05-25 02:52:38
hum,AAL,62.76,2021-05-25 02:52:38
lux,AAL,0.83,2021-05-25 02:52:38
awita,AAL,936.00,2021-05-25 02:52:38
pressure,AAL,753.80,2021-05-25 02:52:44
temp,AAL,22.41,2021-05-25 02:52:44
hum,AAL,62.77,2021-05-25 02:52:44
lux,AAL,0.83,2021-05-25 02:52:44
awita,AAL,970.00,2021-05-25 02:52:44
pressure,AAL,753.79,2021-05-25 02:52:49
temp,AAL,22.42,2021-05-25 02:52:50
hum,AAL,62.75,2021-05-25 02:52:50
lux,AAL,0.83,2021-05-25 02:52:50
awita,AAL,927.00,2021-05-25 02:52:50
pressure,AAL,753.78,2021-05-25 02:52:55
temp,AAL,22.42,2021-05-25 02:52:55
hum,AAL,62.81,2021-05-25 02:52:55
lux,AAL,0.83,2021-05-25 02:52:55
awita,AAL,785.00,2021-05-25 02:52:55
pressure,AAL,753.78,2021-05-25 02:53:00
temp,AAL,22.41,2021-05-25 02:53:00
hum,AAL,62.71,2021-05-25 02:53:00
lux,AAL,0.83,2021-05-25 02:53:01
awita,AAL,776.00,2021-05-25 02:53:01
pressure,AAL,753.83,2021-05-25 02:53:06
temp,AAL,22.41,2021-05-25 02:53:06
hum,AAL,62.71,2021-05-25 02:53:06
lux,AAL,0.00,2021-05-25 02:53:06
awita,AAL,769.00,2021-05-25 02:53:06
pressure,AAL,753.81,2021-05-25 02:53:12
temp,AAL,22.41,2021-05-25 02:53:12
hum,AAL,62.71,2021-05-25 02:53:13
lux,AAL,0.83,2021-05-25 02:53:13
awita,AAL,763.00,2021-05-25 02:53:13
pressure,AAL,753.81,2021-05-25 02:53:18
temp,AAL,22.41,2021-05-25 02:53:18
hum,AAL,62.71,2021-05-25 02:53:18
lux,AAL,0.83,2021-05-25 02:53:18
awita,AAL,769.00,2021-05-25 02:53:19
pressure,AAL,753.81,2021-05-25 02:53:24
temp,AAL,22.41,2021-05-25 02:53:24
hum,AAL,62.71,2021-05-25 02:53:24
lux,AAL,0.83,2021-05-25 02:53:24
awita,AAL,769.00,2021-05-25 02:53:24
pressure,AAL,753.81,2021-05-25 02:53:30
temp,AAL,22.40,2021-05-25 02:53:30
hum,AAL,62.72,2021-05-25 02:53:30
lux,AAL,0.83,2021-05-25 02:53:30
awita,AAL,773.00,2021-05-25 02:53:30
pressure,AAL,753.80,2021-05-25 02:53:35
temp,AAL,22.41,2021-05-25 02:53:35
hum,AAL,62.73,2021-05-25 02:53:36
lux,AAL,0.83,2021-05-25 02:53:36
awita,AAL,784.00,2021-05-25 02:53:36
pressure,AAL,753.83,2021-05-25 02:53:41
temp,AAL,22.41,2021-05-25 02:53:41
hum,AAL,62.74,2021-05-25 02:53:41
lux,AAL,0.83,2021-05-25 02:53:41
awita,AAL,775.00,2021-05-25 02:53:41
pressure,AAL,753.80,2021-05-25 02:53:46
temp,AAL,22.40,2021-05-25 02:53:46
hum,AAL,62.76,2021-05-25 02:53:46
lux,AAL,0.83,2021-05-25 02:53:46
awita,AAL,757.00,2021-05-25 02:53:47
pressure,AAL,753.80,2021-05-25 02:53:52
temp,AAL,22.40,2021-05-25 02:53:52
hum,AAL,62.75,2021-05-25 02:53:52
lux,AAL,0.83,2021-05-25 02:53:52
awita,AAL,762.00,2021-05-25 02:53:52
pressure,AAL,753.82,2021-05-25 02:53:57
temp,AAL,22.40,2021-05-25 02:53:57
hum,AAL,62.77,2021-05-25 02:53:57
lux,AAL,0.83,2021-05-25 02:53:58
awita,AAL,772.00,2021-05-25 02:53:58
pressure,AAL,753.80,2021-05-25 02:54:03
temp,AAL,22.40,2021-05-25 02:54:03
hum,AAL,62.82,2021-05-25 02:54:03
lux,AAL,0.83,2021-05-25 02:54:04
awita,AAL,770.00,2021-05-25 02:54:04
pressure,AAL,753.78,2021-05-25 02:54:09
temp,AAL,22.40,2021-05-25 02:54:09
hum,AAL,62.83,2021-05-25 02:54:09
lux,AAL,0.83,2021-05-25 02:54:09
awita,AAL,778.00,2021-05-25 02:54:09
pressure,AAL,753.81,2021-05-25 02:54:14
temp,AAL,22.40,2021-05-25 02:54:14
hum,AAL,62.84,2021-05-25 02:54:14
lux,AAL,0.83,2021-05-25 02:54:14
awita,AAL,784.00,2021-05-25 02:54:14
pressure,AAL,753.81,2021-05-25 02:54:20
temp,AAL,22.40,2021-05-25 02:54:20
hum,AAL,62.82,2021-05-25 02:54:20
lux,AAL,0.83,2021-05-25 02:54:20
awita,AAL,805.00,2021-05-25 02:54:20
pressure,AAL,753.82,2021-05-25 02:54:25
temp,AAL,22.39,2021-05-25 02:54:25
hum,AAL,62.80,2021-05-25 02:54:25
lux,AAL,0.83,2021-05-25 02:54:26
awita,AAL,847.00,2021-05-25 02:54:26
pressure,AAL,753.82,2021-05-25 02:54:31
temp,AAL,22.39,2021-05-25 02:54:31
hum,AAL,62.83,2021-05-25 02:54:31
lux,AAL,0.00,2021-05-25 02:54:31
awita,AAL,818.00,2021-05-25 02:54:31
pressure,AAL,753.82,2021-05-25 02:54:37
temp,AAL,22.40,2021-05-25 02:54:37
hum,AAL,62.88,2021-05-25 02:54:37
lux,AAL,0.83,2021-05-25 02:54:37
awita,AAL,836.00,2021-05-25 02:54:37
pressure,AAL,753.83,2021-05-25 02:54:43
temp,AAL,22.39,2021-05-25 02:54:43
hum,AAL,62.94,2021-05-25 02:54:43
lux,AAL,0.83,2021-05-25 02:54:43
awita,AAL,855.00,2021-05-25 02:54:43
pressure,AAL,753.79,2021-05-25 02:54:48
temp,AAL,22.39,2021-05-25 02:54:48
hum,AAL,62.98,2021-05-25 02:54:48
lux,AAL,0.83,2021-05-25 02:54:48
awita,AAL,835.00,2021-05-25 02:54:48
pressure,AAL,753.80,2021-05-25 02:54:53
temp,AAL,22.39,2021-05-25 02:54:53
hum,AAL,62.94,2021-05-25 02:54:53
lux,AAL,0.83,2021-05-25 02:54:53
awita,AAL,762.00,2021-05-25 02:54:53
pressure,AAL,753.83,2021-05-25 02:54:59
temp,AAL,22.39,2021-05-25 02:54:59
hum,AAL,62.88,2021-05-25 02:54:59
lux,AAL,0.00,2021-05-25 02:54:59
awita,AAL,740.00,2021-05-25 02:54:59
pressure,AAL,753.82,2021-05-25 02:55:04
temp,AAL,22.39,2021-05-25 02:55:04
hum,AAL,62.85,2021-05-25 02:55:04
lux,AAL,0.83,2021-05-25 02:55:04
awita,AAL,738.00,2021-05-25 02:55:05
pressure,AAL,753.81,2021-05-25 02:55:10
temp,AAL,22.39,2021-05-25 02:55:10
hum,AAL,62.81,2021-05-25 02:55:10
lux,AAL,0.83,2021-05-25 02:55:10
awita,AAL,727.00,2021-05-25 02:55:11
pressure,AAL,753.80,2021-05-25 02:55:16
temp,AAL,22.39,2021-05-25 02:55:16
hum,AAL,62.79,2021-05-25 02:55:16
lux,AAL,0.83,2021-05-25 02:55:16
awita,AAL,744.00,2021-05-25 02:55:16
pressure,AAL,753.77,2021-05-25 02:55:21
temp,AAL,22.38,2021-05-25 02:55:21
hum,AAL,62.77,2021-05-25 02:55:21
lux,AAL,0.83,2021-05-25 02:55:21
awita,AAL,733.00,2021-05-25 02:55:21
pressure,AAL,753.82,2021-05-25 02:55:26
temp,AAL,22.39,2021-05-25 02:55:27
hum,AAL,62.77,2021-05-25 02:55:27
lux,AAL,0.83,2021-05-25 02:55:27
awita,AAL,727.00,2021-05-25 02:55:27
pressure,AAL,753.82,2021-05-25 02:55:33
temp,AAL,22.39,2021-05-25 02:55:33
hum,AAL,62.79,2021-05-25 02:55:33
lux,AAL,0.83,2021-05-25 02:55:33
awita,AAL,726.00,2021-05-25 02:55:33
pressure,AAL,753.83,2021-05-25 02:55:39
temp,AAL,22.39,2021-05-25 02:55:39
hum,AAL,62.78,2021-05-25 02:55:39
lux,AAL,0.00,2021-05-25 02:55:39
awita,AAL,730.00,2021-05-25 02:55:40
pressure,AAL,753.80,2021-05-25 02:55:45
temp,AAL,22.39,2021-05-25 02:55:45
hum,AAL,62.77,2021-05-25 02:55:45
lux,AAL,0.83,2021-05-25 02:55:45
awita,AAL,732.00,2021-05-25 02:55:45
pressure,AAL,753.79,2021-05-25 02:55:50
temp,AAL,22.38,2021-05-25 02:55:50
hum,AAL,62.75,2021-05-25 02:55:50
lux,AAL,0.83,2021-05-25 02:55:50
awita,AAL,722.00,2021-05-25 02:55:50
pressure,AAL,753.81,2021-05-25 02:55:55
temp,AAL,22.39,2021-05-25 02:55:56
hum,AAL,62.75,2021-05-25 02:55:56
lux,AAL,0.83,2021-05-25 02:55:56
awita,AAL,722.00,2021-05-25 02:55:56
pressure,AAL,753.78,2021-05-25 02:56:01
temp,AAL,22.39,2021-05-25 02:56:01
hum,AAL,62.77,2021-05-25 02:56:01
lux,AAL,0.83,2021-05-25 02:56:01
awita,AAL,739.00,2021-05-25 02:56:01
pressure,AAL,753.80,2021-05-25 02:56:06
temp,AAL,22.38,2021-05-25 02:56:06
hum,AAL,62.75,2021-05-25 02:56:06
lux,AAL,0.83,2021-05-25 02:56:07
awita,AAL,732.00,2021-05-25 02:56:07
pressure,AAL,753.77,2021-05-25 02:56:12
temp,AAL,22.39,2021-05-25 02:56:12
hum,AAL,62.74,2021-05-25 02:56:12
lux,AAL,0.83,2021-05-25 02:56:12
awita,AAL,788.00,2021-05-25 02:56:12
pressure,AAL,753.80,2021-05-25 02:56:17
temp,AAL,22.38,2021-05-25 02:56:17
hum,AAL,62.77,2021-05-25 02:56:17
lux,AAL,0.83,2021-05-25 02:56:17
awita,AAL,760.00,2021-05-25 02:56:18
pressure,AAL,753.75,2021-05-25 02:56:23
temp,AAL,22.39,2021-05-25 02:56:23
hum,AAL,62.75,2021-05-25 02:56:23
lux,AAL,0.83,2021-05-25 02:56:23
awita,AAL,736.00,2021-05-25 02:56:23
pressure,AAL,753.76,2021-05-25 02:56:28
temp,AAL,22.39,2021-05-25 02:56:28
hum,AAL,62.77,2021-05-25 02:56:28
lux,AAL,0.83,2021-05-25 02:56:28
awita,AAL,783.00,2021-05-25 02:56:28
pressure,AAL,753.77,2021-05-25 02:56:33
temp,AAL,22.39,2021-05-25 02:56:33
hum,AAL,62.78,2021-05-25 02:56:34
lux,AAL,0.83,2021-05-25 02:56:34
awita,AAL,769.00,2021-05-25 02:56:34
pressure,AAL,753.80,2021-05-25 02:56:39
temp,AAL,22.38,2021-05-25 02:56:39
hum,AAL,62.78,2021-05-25 02:56:39
lux,AAL,0.83,2021-05-25 02:56:39
awita,AAL,744.00,2021-05-25 02:56:39
pressure,AAL,753.79,2021-05-25 02:56:44
temp,AAL,22.38,2021-05-25 02:56:44
hum,AAL,62.78,2021-05-25 02:56:44
lux,AAL,0.00,2021-05-25 02:56:44
awita,AAL,736.00,2021-05-25 02:56:44
pressure,AAL,753.79,2021-05-25 02:56:50
temp,AAL,22.38,2021-05-25 02:56:50
hum,AAL,62.78,2021-05-25 02:56:50
lux,AAL,0.83,2021-05-25 02:56:50
awita,AAL,794.00,2021-05-25 02:56:50
pressure,AAL,753.76,2021-05-25 02:56:55
temp,AAL,22.38,2021-05-25 02:56:55
hum,AAL,62.78,2021-05-25 02:56:55
lux,AAL,0.83,2021-05-25 02:56:56
awita,AAL,716.00,2021-05-25 02:56:56
pressure,AAL,753.78,2021-05-25 02:57:01
temp,AAL,22.38,2021-05-25 02:57:01
hum,AAL,62.78,2021-05-25 02:57:01
lux,AAL,0.83,2021-05-25 02:57:01
awita,AAL,726.00,2021-05-25 02:57:01
pressure,AAL,753.75,2021-05-25 02:57:06
temp,AAL,22.38,2021-05-25 02:57:06
hum,AAL,62.79,2021-05-25 02:57:06
lux,AAL,0.83,2021-05-25 02:57:06
awita,AAL,721.00,2021-05-25 02:57:07
pressure,AAL,753.77,2021-05-25 02:57:12
temp,AAL,22.38,2021-05-25 02:57:12
hum,AAL,62.78,2021-05-25 02:57:12
lux,AAL,0.00,2021-05-25 02:57:12
awita,AAL,717.00,2021-05-25 02:57:12
pressure,AAL,753.78,2021-05-25 02:57:17
temp,AAL,22.38,2021-05-25 02:57:17
hum,AAL,62.79,2021-05-25 02:57:17
lux,AAL,0.83,2021-05-25 02:57:17
awita,AAL,712.00,2021-05-25 02:57:17
pressure,AAL,753.75,2021-05-25 02:57:22
temp,AAL,22.38,2021-05-25 02:57:23
hum,AAL,62.79,2021-05-25 02:57:23
lux,AAL,0.83,2021-05-25 02:57:23
awita,AAL,717.00,2021-05-25 02:57:23
pressure,AAL,753.79,2021-05-25 02:57:28
temp,AAL,22.38,2021-05-25 02:57:28
hum,AAL,62.79,2021-05-25 02:57:28
lux,AAL,0.83,2021-05-25 02:57:28
awita,AAL,727.00,2021-05-25 02:57:28
pressure,AAL,753.74,2021-05-25 02:57:33
temp,AAL,22.37,2021-05-25 02:57:34
hum,AAL,62.78,2021-05-25 02:57:34
lux,AAL,0.83,2021-05-25 02:57:34
awita,AAL,810.00,2021-05-25 02:57:34
pressure,AAL,753.74,2021-05-25 02:57:40
temp,AAL,22.38,2021-05-25 02:57:40
hum,AAL,62.78,2021-05-25 02:57:40
lux,AAL,0.83,2021-05-25 02:57:40
awita,AAL,730.00,2021-05-25 02:57:40
pressure,AAL,753.75,2021-05-25 02:57:45
temp,AAL,22.37,2021-05-25 02:57:45
hum,AAL,62.76,2021-05-25 02:57:45
lux,AAL,0.83,2021-05-25 02:57:45
awita,AAL,736.00,2021-05-25 02:57:45
pressure,AAL,753.77,2021-05-25 02:57:51
temp,AAL,22.37,2021-05-25 02:57:51
hum,AAL,62.78,2021-05-25 02:57:51
lux,AAL,0.83,2021-05-25 02:57:51
awita,AAL,732.00,2021-05-25 02:57:51
pressure,AAL,753.77,2021-05-25 02:57:56
temp,AAL,22.38,2021-05-25 02:57:56
hum,AAL,62.79,2021-05-25 02:57:56
lux,AAL,0.83,2021-05-25 02:57:56
awita,AAL,747.00,2021-05-25 02:57:56
pressure,AAL,753.77,2021-05-25 02:58:01
temp,AAL,22.38,2021-05-25 02:58:02
hum,AAL,62.79,2021-05-25 02:58:02
lux,AAL,0.83,2021-05-25 02:58:02
awita,AAL,843.00,2021-05-25 02:58:02
pressure,AAL,753.73,2021-05-25 02:58:07
temp,AAL,22.37,2021-05-25 02:58:07
hum,AAL,62.80,2021-05-25 02:58:07
lux,AAL,0.83,2021-05-25 02:58:07
awita,AAL,809.00,2021-05-25 02:58:08
pressure,AAL,753.76,2021-05-25 02:58:13
temp,AAL,22.37,2021-05-25 02:58:13
hum,AAL,62.81,2021-05-25 02:58:13
lux,AAL,0.83,2021-05-25 02:58:13
awita,AAL,802.00,2021-05-25 02:58:13
pressure,AAL,753.77,2021-05-25 02:58:18
temp,AAL,22.37,2021-05-25 02:58:19
hum,AAL,62.82,2021-05-25 02:58:19
lux,AAL,0.83,2021-05-25 02:58:19
awita,AAL,797.00,2021-05-25 02:58:19
pressure,AAL,753.75,2021-05-25 02:58:24
temp,AAL,22.38,2021-05-25 02:58:24
hum,AAL,62.83,2021-05-25 02:58:25
lux,AAL,0.83,2021-05-25 02:58:25
awita,AAL,745.00,2021-05-25 02:58:25
pressure,AAL,753.78,2021-05-25 02:58:31
temp,AAL,22.37,2021-05-25 02:58:31
hum,AAL,62.82,2021-05-25 02:58:31
lux,AAL,0.83,2021-05-25 02:58:31
awita,AAL,722.00,2021-05-25 02:58:31
pressure,AAL,753.77,2021-05-25 02:58:36
temp,AAL,22.37,2021-05-25 02:58:36
hum,AAL,62.85,2021-05-25 02:58:36
lux,AAL,0.83,2021-05-25 02:58:36
awita,AAL,778.00,2021-05-25 02:58:36
pressure,AAL,753.74,2021-05-25 02:58:42
temp,AAL,22.37,2021-05-25 02:58:42
hum,AAL,62.85,2021-05-25 02:58:42
lux,AAL,0.00,2021-05-25 02:58:42
awita,AAL,780.00,2021-05-25 02:58:42
pressure,AAL,753.75,2021-05-25 02:58:47
temp,AAL,22.37,2021-05-25 02:58:48
hum,AAL,62.81,2021-05-25 02:58:48
lux,AAL,0.83,2021-05-25 02:58:48
awita,AAL,795.00,2021-05-25 02:58:48
pressure,AAL,753.71,2021-05-25 02:58:53
temp,AAL,22.37,2021-05-25 02:58:53
hum,AAL,62.81,2021-05-25 02:58:53
lux,AAL,0.83,2021-05-25 02:58:53
awita,AAL,794.00,2021-05-25 02:58:53
pressure,AAL,753.75,2021-05-25 02:58:58
temp,AAL,22.37,2021-05-25 02:58:58
hum,AAL,62.81,2021-05-25 02:58:58
lux,AAL,0.00,2021-05-25 02:58:58
awita,AAL,787.00,2021-05-25 02:58:58
pressure,AAL,753.76,2021-05-25 02:59:04
temp,AAL,22.37,2021-05-25 02:59:04
hum,AAL,62.81,2021-05-25 02:59:04
lux,AAL,0.83,2021-05-25 02:59:04
awita,AAL,805.00,2021-05-25 02:59:04
pressure,AAL,753.77,2021-05-25 02:59:09
temp,AAL,22.38,2021-05-25 02:59:10
hum,AAL,62.82,2021-05-25 02:59:10
lux,AAL,0.00,2021-05-25 02:59:10
awita,AAL,736.00,2021-05-25 02:59:10
pressure,AAL,753.76,2021-05-25 02:59:15
temp,AAL,22.37,2021-05-25 02:59:15
hum,AAL,62.81,2021-05-25 02:59:15
lux,AAL,0.83,2021-05-25 02:59:15
awita,AAL,784.00,2021-05-25 02:59:15
pressure,AAL,753.72,2021-05-25 02:59:20
temp,AAL,22.37,2021-05-25 02:59:20
hum,AAL,62.85,2021-05-25 02:59:20
lux,AAL,0.83,2021-05-25 02:59:20
awita,AAL,754.00,2021-05-25 02:59:20
pressure,AAL,753.78,2021-05-25 02:59:26
temp,AAL,22.37,2021-05-25 02:59:26
hum,AAL,62.84,2021-05-25 02:59:26
lux,AAL,0.83,2021-05-25 02:59:26
awita,AAL,729.00,2021-05-25 02:59:26
pressure,AAL,753.75,2021-05-25 02:59:31
temp,AAL,22.36,2021-05-25 02:59:31
hum,AAL,62.88,2021-05-25 02:59:31
lux,AAL,0.83,2021-05-25 02:59:32
awita,AAL,750.00,2021-05-25 02:59:32
pressure,AAL,753.76,2021-05-25 02:59:37
temp,AAL,22.37,2021-05-25 02:59:37
hum,AAL,62.92,2021-05-25 02:59:37
lux,AAL,0.83,2021-05-25 02:59:37
awita,AAL,749.00,2021-05-25 02:59:37
pressure,AAL,753.77,2021-05-25 02:59:42
temp,AAL,22.36,2021-05-25 02:59:42
hum,AAL,62.89,2021-05-25 02:59:43
lux,AAL,0.83,2021-05-25 02:59:43
awita,AAL,763.00,2021-05-25 02:59:43
pressure,AAL,753.76,2021-05-25 02:59:48
temp,AAL,22.36,2021-05-25 02:59:48
hum,AAL,62.88,2021-05-25 02:59:48
lux,AAL,0.83,2021-05-25 02:59:49
awita,AAL,1024.00,2021-05-25 02:59:49
pressure,AAL,753.74,2021-05-25 02:59:54
temp,AAL,22.36,2021-05-25 02:59:54
hum,AAL,62.89,2021-05-25 02:59:54
lux,AAL,0.83,2021-05-25 02:59:54
awita,AAL,834.00,2021-05-25 02:59:54
pressure,AAL,753.77,2021-05-25 02:59:59
temp,AAL,22.37,2021-05-25 02:59:59
hum,AAL,62.94,2021-05-25 02:59:59
lux,AAL,0.83,2021-05-25 02:59:59
awita,AAL,835.00,2021-05-25 02:59:59
pressure,AAL,753.76,2021-05-25 03:00:04
temp,AAL,22.37,2021-05-25 03:00:04
hum,AAL,63.01,2021-05-25 03:00:05
lux,AAL,0.83,2021-05-25 03:00:05
awita,AAL,818.00,2021-05-25 03:00:05
pressure,AAL,753.74,2021-05-25 03:00:10
temp,AAL,22.37,2021-05-25 03:00:10
hum,AAL,63.15,2021-05-25 03:00:10
lux,AAL,0.83,2021-05-25 03:00:10
awita,AAL,691.00,2021-05-25 03:00:10
pressure,AAL,753.75,2021-05-25 03:00:15
temp,AAL,22.37,2021-05-25 03:00:15
hum,AAL,63.30,2021-05-25 03:00:15
lux,AAL,0.83,2021-05-25 03:00:16
awita,AAL,689.00,2021-05-25 03:00:16
pressure,AAL,753.77,2021-05-25 03:00:21
temp,AAL,22.37,2021-05-25 03:00:21
hum,AAL,63.34,2021-05-25 03:00:21
lux,AAL,0.83,2021-05-25 03:00:21
awita,AAL,786.00,2021-05-25 03:00:21
pressure,AAL,753.79,2021-05-25 03:00:26
temp,AAL,22.37,2021-05-25 03:00:26
hum,AAL,63.38,2021-05-25 03:00:27
lux,AAL,0.83,2021-05-25 03:00:27
awita,AAL,914.00,2021-05-25 03:00:27
pressure,AAL,753.79,2021-05-25 03:00:32
temp,AAL,22.37,2021-05-25 03:00:32
hum,AAL,63.47,2021-05-25 03:00:32
lux,AAL,0.83,2021-05-25 03:00:32
awita,AAL,1024.00,2021-05-25 03:00:32
pressure,AAL,753.77,2021-05-25 03:00:37
temp,AAL,22.36,2021-05-25 03:00:37
hum,AAL,63.40,2021-05-25 03:00:37
lux,AAL,0.83,2021-05-25 03:00:38
awita,AAL,1024.00,2021-05-25 03:00:38
pressure,AAL,753.77,2021-05-25 03:00:43
temp,AAL,22.37,2021-05-25 03:00:44
hum,AAL,63.30,2021-05-25 03:00:44
lux,AAL,0.83,2021-05-25 03:00:44
awita,AAL,945.00,2021-05-25 03:00:44
pressure,AAL,753.78,2021-05-25 03:00:49
temp,AAL,22.36,2021-05-25 03:00:49
hum,AAL,63.28,2021-05-25 03:00:49
lux,AAL,0.83,2021-05-25 03:00:50
awita,AAL,924.00,2021-05-25 03:00:50
pressure,AAL,753.79,2021-05-25 03:00:55
temp,AAL,22.37,2021-05-25 03:00:55
hum,AAL,63.28,2021-05-25 03:00:55
lux,AAL,0.83,2021-05-25 03:00:55
awita,AAL,915.00,2021-05-25 03:00:55
pressure,AAL,753.76,2021-05-25 03:01:01
temp,AAL,22.37,2021-05-25 03:01:01
hum,AAL,63.22,2021-05-25 03:01:01
lux,AAL,0.83,2021-05-25 03:01:01
awita,AAL,928.00,2021-05-25 03:01:01
pressure,AAL,753.75,2021-05-25 03:01:06
temp,AAL,22.36,2021-05-25 03:01:06
hum,AAL,63.19,2021-05-25 03:01:06
lux,AAL,0.83,2021-05-25 03:01:06
awita,AAL,938.00,2021-05-25 03:01:06
pressure,AAL,753.80,2021-05-25 03:01:11
temp,AAL,22.37,2021-05-25 03:01:12
hum,AAL,63.32,2021-05-25 03:01:12
lux,AAL,0.83,2021-05-25 03:01:12
awita,AAL,945.00,2021-05-25 03:01:12
pressure,AAL,753.75,2021-05-25 03:01:17
temp,AAL,22.36,2021-05-25 03:01:17
hum,AAL,63.34,2021-05-25 03:01:17
lux,AAL,0.83,2021-05-25 03:01:17
awita,AAL,948.00,2021-05-25 03:01:17
pressure,AAL,753.79,2021-05-25 03:01:22
temp,AAL,22.37,2021-05-25 03:01:22
hum,AAL,63.22,2021-05-25 03:01:22
lux,AAL,0.83,2021-05-25 03:01:22
awita,AAL,945.00,2021-05-25 03:01:22
pressure,AAL,753.77,2021-05-25 03:01:27
temp,AAL,22.36,2021-05-25 03:01:27
hum,AAL,63.13,2021-05-25 03:01:27
lux,AAL,0.83,2021-05-25 03:01:27
awita,AAL,1024.00,2021-05-25 03:01:27
pressure,AAL,753.80,2021-05-25 03:01:33
temp,AAL,22.36,2021-05-25 03:01:33
hum,AAL,63.07,2021-05-25 03:01:33
lux,AAL,0.83,2021-05-25 03:01:33
awita,AAL,940.00,2021-05-25 03:01:34
pressure,AAL,753.75,2021-05-25 03:01:39
temp,AAL,22.36,2021-05-25 03:01:39
hum,AAL,63.08,2021-05-25 03:01:40
lux,AAL,0.83,2021-05-25 03:01:40
awita,AAL,694.00,2021-05-25 03:01:40
pressure,AAL,753.77,2021-05-25 03:01:46
temp,AAL,22.36,2021-05-25 03:01:46
hum,AAL,63.21,2021-05-25 03:01:46
lux,AAL,0.83,2021-05-25 03:01:46
awita,AAL,712.00,2021-05-25 03:01:46
pressure,AAL,753.78,2021-05-25 03:01:51
temp,AAL,22.36,2021-05-25 03:01:51
hum,AAL,63.26,2021-05-25 03:01:51
lux,AAL,0.83,2021-05-25 03:01:51
awita,AAL,722.00,2021-05-25 03:01:51
pressure,AAL,753.77,2021-05-25 03:01:57
temp,AAL,22.37,2021-05-25 03:01:57
hum,AAL,63.28,2021-05-25 03:01:57
lux,AAL,0.83,2021-05-25 03:01:57
awita,AAL,742.00,2021-05-25 03:01:57
pressure,AAL,753.79,2021-05-25 03:02:02
temp,AAL,22.36,2021-05-25 03:02:02
hum,AAL,63.26,2021-05-25 03:02:02
lux,AAL,0.83,2021-05-25 03:02:02
awita,AAL,768.00,2021-05-25 03:02:02
pressure,AAL,753.75,2021-05-25 03:02:07
temp,AAL,22.36,2021-05-25 03:02:07
hum,AAL,63.15,2021-05-25 03:02:07
lux,AAL,0.83,2021-05-25 03:02:07
awita,AAL,824.00,2021-05-25 03:02:07
pressure,AAL,753.79,2021-05-25 03:02:12
temp,AAL,22.36,2021-05-25 03:02:12
hum,AAL,63.08,2021-05-25 03:02:13
lux,AAL,0.83,2021-05-25 03:02:13
awita,AAL,809.00,2021-05-25 03:02:13
pressure,AAL,753.78,2021-05-25 03:02:18
temp,AAL,22.36,2021-05-25 03:02:19
hum,AAL,63.08,2021-05-25 03:02:19
lux,AAL,0.83,2021-05-25 03:02:19
awita,AAL,813.00,2021-05-25 03:02:19
pressure,AAL,753.78,2021-05-25 03:02:24
temp,AAL,22.36,2021-05-25 03:02:24
hum,AAL,63.15,2021-05-25 03:02:24
lux,AAL,0.83,2021-05-25 03:02:24
awita,AAL,836.00,2021-05-25 03:02:24
pressure,AAL,753.77,2021-05-25 03:02:29
temp,AAL,22.35,2021-05-25 03:02:29
hum,AAL,63.25,2021-05-25 03:02:29
lux,AAL,0.83,2021-05-25 03:02:29
awita,AAL,849.00,2021-05-25 03:02:29
pressure,AAL,753.77,2021-05-25 03:02:34
temp,AAL,22.35,2021-05-25 03:02:34
hum,AAL,63.28,2021-05-25 03:02:35
lux,AAL,0.83,2021-05-25 03:02:35
awita,AAL,878.00,2021-05-25 03:02:35
pressure,AAL,753.74,2021-05-25 03:02:41
temp,AAL,22.36,2021-05-25 03:02:41
hum,AAL,63.36,2021-05-25 03:02:41
lux,AAL,0.83,2021-05-25 03:02:41
awita,AAL,873.00,2021-05-25 03:02:41
pressure,AAL,753.74,2021-05-25 03:02:46
temp,AAL,22.35,2021-05-25 03:02:47
hum,AAL,63.25,2021-05-25 03:02:47
lux,AAL,0.83,2021-05-25 03:02:47
awita,AAL,897.00,2021-05-25 03:02:47
pressure,AAL,753.77,2021-05-25 03:02:52
temp,AAL,22.35,2021-05-25 03:02:52
hum,AAL,63.12,2021-05-25 03:02:52
lux,AAL,0.83,2021-05-25 03:02:52
awita,AAL,915.00,2021-05-25 03:02:52
pressure,AAL,753.75,2021-05-25 03:02:58
temp,AAL,22.35,2021-05-25 03:02:58
hum,AAL,63.08,2021-05-25 03:02:58
lux,AAL,0.83,2021-05-25 03:02:58
awita,AAL,928.00,2021-05-25 03:02:58
